seed,drug_id,cutoff_month,forecast_start,forecast_end,model,top_analog,top_similarity,MASE,MAE,RMSE,MAPE,sMAPE,R2,Bias
93400,ANL_019,9,10,15,Naive,ANL_027,0.9999999999953876,6.042184339786189,28754.0,30836.21261871611,24.334577784562487,28.11133718820409,-6.663409869196811,-28754.0
93400,ANL_019,9,10,15,Bass-only,ANL_027,0.9999999999953876,56.51527619986211,268949.1350256188,284934.2800593563,244.5905972111338,104.68473023478563,-653.3187936063694,268949.1350256188
93400,ANL_019,9,10,15,Analog-only,ANL_027,0.9999999999953876,8.12308231113121,38656.73333338454,38935.72247457657,34.20188049874786,41.601414498724374,-11.217897188618265,-38656.73333338454
93400,ANL_019,9,10,15,Analog + Bass (Static),ANL_027,0.9999999999953876,58.36115896050781,277733.4603481866,293856.7865684141,252.47927170262324,106.29020831362763,-694.9394268664066,277733.4603481866
93400,ANL_019,9,10,15,Analog + Bass (Adaptive),ANL_027,0.9999999999953876,58.36115896050781,277733.4603481866,293856.7865684141,252.47927170262324,106.29020831362763,-694.9394268664066,277733.4603481866
93400,ANL_019,12,13,18,Naive,ANL_027,0.9999999999953876,3.9953228032510353,23685.0,27226.56903957358,16.495924575430546,18.42272709202443,-3.1112476674252934,-23685.0
93400,ANL_019,12,13,18,Bass-only,ANL_027,0.9999999999953876,42.37752696768333,251221.68486933,271218.5086376807,192.73918093366626,92.09078864245579,-406.96833213616355,251221.68486933
93400,ANL_019,12,13,18,Analog-only,ANL_027,0.9999999999953876,10.243736645717373,60726.73333338454,60814.74278840235,44.824421622086774,58.047420988697674,-19.511884123710907,-60726.73333338454
93400,ANL_019,12,13,18,Analog + Bass (Static),ANL_027,0.9999999999953876,44.921733196779456,266304.2019783626,286504.6540434503,204.1170127738855,95.00854628369967,-454.25127225379464,266304.2019783626
93400,ANL_019,12,13,18,Analog + Bass (Adaptive),ANL_027,0.9999999999953876,44.921733196779456,266304.2019783626,286504.6540434503,204.1170127738855,95.00854628369967,-454.25127225379464,266304.2019783626
93400,ANL_019,18,19,24,Naive,ANL_027,0.9999999999953876,6.291732464193903,40311.5,43861.44813120819,20.135649080346006,22.710354788468102,-5.438302627168578,-40311.5
93400,ANL_019,18,19,24,Bass-only,ANL_027,0.9999999999953876,19.29331386432922,123613.39682957286,150572.66799750045,67.65526031133611,45.45667709105584,-74.87483251611862,118634.95748362337
93400,ANL_019,18,19,24,Analog-only,ANL_027,0.9999999999953876,18.465139245937728,118307.23333338455,118401.66434806629,61.164826366214776,88.34578776057681,-45.91600980792391,-118307.23333338455
93400,ANL_019,18,19,24,Analog + Bass (Static),ANL_027,0.9999999999953876,22.154275913370064,141943.7489696628,172714.3876844201,77.77734812186416,49.80488774282477,-98.83032580453693,141943.7489696628
93400,ANL_019,18,19,24,Analog + Bass (Adaptive),ANL_027,0.9999999999953876,22.154275913370064,141943.7489696628,172714.3876844201,77.77734812186416,49.80488774282477,-98.83032580453693,141943.7489696628
93400,ANL_020,6,7,12,Naive,ANL_016,0.9999999999974087,4.044788016368031,36704.833333333336,40313.78753602792,17.291131198009,19.218931887283087,-4.846959648437784,-36704.833333333336
93400,ANL_020,6,7,12,Bass-only,ANL_016,0.9999999999974087,67.18830155473077,609706.9612885598,635038.0149646667,304.8185644586784,116.82215896160398,-1449.8494166047308,609706.9612885598
93400,ANL_020,6,7,12,Analog-only,ANL_016,0.9999999999974087,13.876064326057769,125919.73333324383,126022.65663413123,61.43406226230875,88.89447866635322,-56.137357676848765,-125919.73333324383
93400,ANL_020,6,7,12,Analog + Bass (Static),ANL_016,0.9999999999974087,69.072208575101,626802.6639356116,652400.5947713013,313.3041740729269,118.16344373267407,-1530.2693438099598,626802.6639356116
93400,ANL_020,6,7,12,Analog + Bass (Adaptive),ANL_016,0.9999999999974087,69.072208575101,626802.6639356116,652400.5947713013,313.3041740729269,118.16344373267407,-1530.2693438099598,626802.6639356116
93400,ANL_020,9,10,15,Naive,ANL_016,0.9999999999974087,4.35685017581347,44347.833333333336,49532.98545245717,18.07076137116583,20.216198051789366,-4.040233290064157,-44347.833333333336
93400,ANL_020,9,10,15,Bass-only,ANL_016,0.9999999999974087,66.58377254095615,677747.8977228251,712183.0972907523,296.52576462003725,114.67937754515374,-1040.9453803117294,677747.8977228251
93400,ANL_020,9,10,15,Analog-only,ANL_016,0.9999999999974087,15.39902330397454,156744.73333324384,157046.17884808686,66.45073457411272,99.67741439628458,-49.665971802296866,-156744.73333324384
93400,ANL_020,9,10,15,Analog + Bass (Static),ANL_016,0.9999999999974087,70.72475753193434,719898.4663228681,755113.7073435235,314.8033495942022,117.61863852471181,-1170.3490704439866,719898.4663228681
93400,ANL_020,9,10,15,Analog + Bass (Adaptive),ANL_016,0.9999999999974087,70.72475753193434,719898.4663228681,755113.7073435235,314.8033495942022,117.61863852471181,-1170.3490704439866,719898.4663228681
93400,ANL_020,12,13,18,Naive,ANL_016,0.9999999999974087,2.8473544776222486,31233.666666666668,35538.43048963568,11.497814467472582,12.4090023679839,-3.39391996238105,-31233.666666666668
93400,ANL_020,12,13,18,Bass-only,ANL_016,0.9999999999974087,56.99434677810291,625191.715026021,661998.2065082234,243.632051589488,105.37651474800694,-1523.6469166200259,625191.715026021
93400,ANL_020,12,13,18,Analog-only,ANL_016,0.9999999999974087,16.670298544975253,182862.56666657716,183270.53553844168,69.70528387502533,107.30261242096005,-115.85329201575392,-182862.56666657716
93400,ANL_020,12,13,18,Analog + Bass (Static),ANL_016,0.9999999999974087,63.7412367280515,699200.8043015343,737522.7179527128,272.2714641281392,110.96294329322846,-1891.3717626050814,699200.8043015343
93400,ANL_020,12,13,18,Analog + Bass (Adaptive),ANL_016,0.9999999999974087,63.7412367280515,699200.8043015343,737522.7179527128,272.2714641281392,110.96294329322846,-1891.3717626050814,699200.8043015343
93400,ANL_020,18,19,24,Naive,ANL_016,0.9999999999974087,4.708557729643949,49218.0,52108.19499848368,15.161728328807907,16.53525290468749,-8.271781317652026,-49218.0
93400,ANL_020,18,19,24,Bass-only,ANL_016,0.9999999999974087,32.85305424438548,343409.11095135624,386301.28224644845,110.45466961168064,66.11886546226816,-508.56949327354545,343409.11095135624
93400,ANL_020,18,19,24,Analog-only,ANL_016,0.9999999999974087,22.91893201424025,239568.8999999105,239707.56132060266,75.11226372078342,120.50206326650246,-195.20704078038617,-239568.8999999105
93400,ANL_020,18,19,24,Analog + Bass (Static),ANL_016,0.9999999999974087,42.990414405155875,449373.744081282,492989.8113536541,144.09449439404318,78.75683571527297,-828.9023762296779,449373.744081282
93400,ANL_020,18,19,24,Analog + Bass (Adaptive),ANL_016,0.9999999999974087,42.990414405155875,449373.744081282,492989.8113536541,144.09449439404318,78.75683571527297,-828.9023762296779,449373.744081282
93400,ANL_021,6,7,12,Naive,ANL_035,0.9999999999944374,7.117187134776308,60897.5,70174.9838178345,42.38526025828935,56.427230238464,-3.049700516417195,-60897.5
93400,ANL_021,6,7,12,Bass-only,ANL_035,0.9999999999944374,12.91039490142272,110466.50293453336,135576.66091205223,109.58947396815921,58.516517643590845,-14.115695416900417,107958.25858742069
93400,ANL_021,6,7,12,Analog-only,ANL_035,0.9999999999944374,6.577902700511442,56283.1666666561,60308.874271966495,41.60586341015411,52.87594534588834,-1.9910295872977906,-56283.1666666561
93400,ANL_021,6,7,12,Analog + Bass (Static),ANL_035,0.9999999999944374,12.388244060358776,105998.77147805382,130204.37016433162,105.23436268733101,57.156274894974736,-12.941496283217242,102064.37966258846
93400,ANL_021,6,7,12,Analog + Bass (Adaptive),ANL_035,0.9999999999944374,12.388244060358776,105998.77147805382,130204.37016433162,105.23436268733101,57.156274894974736,-12.941496283217242,102064.37966258846
93400,ANL_021,9,10,15,Naive,ANL_035,0.9999999999944374,7.478455270966328,83907.33333333333,95002.96345202431,38.79063754003019,49.950642717643554,-3.5466026236227925,-83907.33333333333
93400,ANL_021,9,10,15,Bass-only,ANL_035,0.9999999999944374,13.50274738142896,151499.13777621026,189211.79463430986,92.99448455451001,53.214571383815056,-17.03470749715206,146843.69783528725
93400,ANL_021,9,10,15,Analog-only,ANL_035,0.9999999999944374,11.254136075490097,126269.99999998945,130163.41753317995,62.57016310658782,91.12534965201029,-7.534745566318733,-126269.99999998945
93400,ANL_021,9,10,15,Analog + Bass (Static),ANL_035,0.9999999999944374,12.255751693700416,137508.00203435696,172730.68336460926,84.58875409405678,50.15209787629313,-14.02974718836708,128553.8093774932
93400,ANL_021,9,10,15,Analog + Bass (Adaptive),ANL_035,0.9999999999944374,12.255751693700416,137508.00203435696,172730.68336460926,84.58875409405678,50.15209787629313,-14.02974718836708,128553.8093774932
93400,ANL_021,12,13,18,Naive,ANL_035,0.9999999999944374,7.140193388128804,99822.5,110359.91811266141,33.65293949138007,41.618495147374034,-4.499106646322657,-99822.5
93400,ANL_021,12,13,18,Bass-only,ANL_035,0.9999999999944374,12.196344784402534,170509.33512041447,210514.74311781154,70.2903219964713,45.56805254088831,-19.009417042824612,152126.1622872592
93400,ANL_021,12,13,18,Analog-only,ANL_035,0.9999999999944374,14.749985910973946,206210.16666665612,209043.02879777772,73.53761586842418,116.3287295381927,-18.730622229998993,-206210.16666665612
93400,ANL_021,12,13,18,Analog + Bass (Static),ANL_035,0.9999999999944374,10.265079014169169,143509.53737409014,180554.87250877274,59.18427816168803,40.47443450483401,-13.719322776260295,117043.82934201474
93400,ANL_021,12,13,18,Analog + Bass (Adaptive),ANL_035,0.9999999999944374,10.265079014169169,143509.53737409014,180554.87250877274,59.18427816168803,40.47443450483401,-13.719322776260295,117043.82934201474
93400,ANL_021,18,19,24,Naive,ANL_035,0.9999999999944374,2.999184162360857,57738.0,64470.42754369375,13.660241603897427,14.84528010422324,-2.0097887861114945,-52682.666666666664
93400,ANL_021,18,19,24,Bass-only,ANL_035,0.9999999999944374,7.3021914997380035,140576.20672416213,170564.7886612995,36.60990831554983,30.276775393582593,-20.066562693116687,78053.0615757475
93400,ANL_021,18,19,24,Analog-only,ANL_035,0.9999999999944374,17.27459709741006,332557.3333333228,333639.4805581508,81.84202824768451,138.63188832670542,-79.60644947332361,-332557.3333333228
93400,ANL_021,18,19,24,Analog + Bass (Static),ANL_035,0.9999999999944374,5.821976971342489,112080.2485522487,139173.04042106128,28.584536121828684,26.507111710376847,-13.02571950428786,20295.464428516327
93400,ANL_021,18,19,24,Analog + Bass (Adaptive),ANL_035,0.9999999999944374,5.821976971342489,112080.2485522487,139173.04042106128,28.584536121828684,26.507111710376847,-13.02571950428786,20295.464428516327
93400,ANL_022,6,7,12,Naive,ANL_030,0.9999999999836475,3.954301075268817,7355.0,8954.971803417362,12.436036549167369,13.632138333180984,-2.0730024473572928,-7355.0
93400,ANL_022,6,7,12,Bass-only,ANL_030,0.9999999999836475,93.15123083019148,173261.28934415616,180179.46784862172,318.8383027598992,119.06560305628602,-1243.0706962720005,173261.28934415616
93400,ANL_022,6,7,12,Analog-only,ANL_030,0.9999999999836475,2.7736200717141912,5158.933333388396,6215.563059552837,9.024179720920182,8.532746277967163,-0.4804556934933719,3994.600000070723
93400,ANL_022,6,7,12,Analog + Bass (Static),ANL_030,0.9999999999836475,93.64301501671305,174176.00793108626,181108.7247926531,320.5097482075148,119.31939263775114,-1255.9361185147463,174176.00793108626
93400,ANL_022,6,7,12,Analog + Bass (Adaptive),ANL_030,0.9999999999836475,93.64301501671305,174176.00793108626,181108.7247926531,320.5097482075148,119.31939263775114,-1255.9361185147463,174176.00793108626
93400,ANL_022,9,10,15,Naive,ANL_030,0.9999999999836475,8.567229667221737,13505.166666666666,14580.848677860513,20.084886334223626,22.634671052674264,-6.037065136081514,-13505.166666666666
93400,ANL_022,9,10,15,Bass-only,ANL_030,0.9999999999836475,118.63231067159114,187009.0087349295,196016.81205067548,293.46844311008573,114.7807241610193,-1270.7818089253203,187009.0087349295
93400,ANL_022,9,10,15,Analog-only,ANL_030,0.9999999999836475,3.586265958259105,5653.2999999506965,7268.60384433347,8.573717512916469,9.238169135314429,-0.7487509531534318,-5466.566666595943
93400,ANL_022,9,10,15,Analog + Bass (Static),ANL_030,0.9999999999836475,120.69999181228411,190268.44959308938,199338.06918390308,298.54914585391725,115.6262257132187,-1314.244395687305,190268.44959308938
93400,ANL_022,9,10,15,Analog + Bass (Adaptive),ANL_030,0.9999999999836475,120.69999181228411,190268.44959308938,199338.06918390308,298.54914585391725,115.6262257132187,-1314.244395687305,190268.44959308938
93400,ANL_022,12,13,18,Naive,ANL_030,0.9999999999836475,4.489213998852553,13041.166666666666,13710.218798399974,17.73554536569997,19.612633450593204,-9.50225437929049,-13041.166666666666
93400,ANL_022,12,13,18,Bass-only,ANL_030,0.9999999999836475,59.378558899890585,172494.71360418215,182398.54011006307,242.619524143337,105.52462687053274,-1857.8163247596858,172494.71360418215
93400,ANL_022,12,13,18,Analog-only,ANL_030,0.9999999999836475,4.283843947193096,12444.566666595943,13241.360238970536,17.31272496495784,19.226782328525605,-8.796229792148688,-12444.566666595943
93400,ANL_022,12,13,18,Analog + Bass (Static),ANL_030,0.9999999999836475,61.215295057090216,177830.4321408471,187843.28086692738,250.08469068869456,107.05042458581369,-1970.4469361469353,177830.4321408471
93400,ANL_022,12,13,18,Analog + Bass (Adaptive),ANL_030,0.9999999999836475,61.215295057090216,177830.4321408471,187843.28086692738,250.08469068869456,107.05042458581369,-1970.4469361469353,177830.4321408471
93400,ANL_022,18,19,24,Naive,ANL_030,0.9999999999836475,3.2820384241702447,12320.0,13434.084362794014,13.641858542362275,14.797813290464134,-5.2900188933893215,-12320.0
93400,ANL_022,18,19,24,Bass-only,ANL_030,0.9999999999836475,25.14163142770105,94375.76870160676,106374.47392772447,109.9692954163802,65.85801349494048,-393.3761637032744,94375.76870160676
93400,ANL_022,18,19,24,Analog-only,ANL_030,0.9999999999836475,7.5669100824082145,28404.399999929283,28553.007490326036,32.309930149140456,38.69379450747882,-27.41446778850506,-28404.399999929283
93400,ANL_022,18,19,24,Analog + Bass (Static),ANL_030,0.9999999999836475,27.69863010256069,103974.14008028281,115992.28412161834,120.99861673872635,70.29470668540682,-467.91487397317366,103974.14008028281
93400,ANL_022,18,19,24,Analog + Bass (Adaptive),ANL_030,0.9999999999836475,27.69863010256069,103974.14008028281,115992.28412161834,120.99861673872635,70.29470668540682,-467.91487397317366,103974.14008028281
93400,ANL_023,6,7,12,Naive,ANL_031,0.9999999999920208,2.1126739030729245,13819.0,16622.07647477695,12.286317877590857,13.396841500699816,-2.2379907180547485,-13819.0
93400,ANL_023,6,7,12,Bass-only,ANL_031,0.9999999999920208,51.54039342546526,337125.71339596825,350636.9117725367,323.3100552922709,119.72250080786341,-1439.8551149499015,337125.71339596825
93400,ANL_023,6,7,12,Analog-only,ANL_031,0.9999999999920208,5.890699689144999,38531.06666669744,38690.88392049258,36.161411195331226,44.31144023076865,-16.54374679014509,-38531.06666669744
93400,ANL_023,6,7,12,Analog + Bass (Static),ANL_031,0.9999999999920208,52.25679362042344,341811.6870711897,355397.6273826205,327.77412114751513,120.38488328598389,-1479.2466797737948,341811.6870711897
93400,ANL_023,6,7,12,Analog + Bass (Adaptive),ANL_031,0.9999999999920208,52.25679362042344,341811.6870711897,355397.6273826205,327.77412114751513,120.38488328598389,-1479.2466797737948,341811.6870711897
93400,ANL_023,9,10,15,Naive,ANL_031,0.9999999999920208,3.383918565558461,18117.5,21047.960491062626,14.200050673740606,15.66549578280716,-2.859943360653617,-18117.5
93400,ANL_023,9,10,15,Bass-only,ANL_031,0.9999999999920208,69.11879404986597,370062.0233429824,387728.36293130164,314.3627805763302,117.73894192687442,-1308.8333239494439,370062.0233429824
93400,ANL_023,9,10,15,Analog-only,ANL_031,0.9999999999920208,9.891028514512037,52956.56666669744,53413.891111300734,43.62566694624775,56.04946160482515,-23.858179847238823,-52956.56666669744
93400,ANL_023,9,10,15,Analog + Bass (Static),ANL_031,0.9999999999920208,70.76121683395847,378855.55492901366,396690.4301364173,321.7729993640558,118.87612184540386,-1370.0848732899306,378855.55492901366
93400,ANL_023,9,10,15,Analog + Bass (Adaptive),ANL_031,0.9999999999920208,70.76121683395847,378855.55492901366,396690.4301364173,321.7729993640558,118.87612184540386,-1370.0848732899306,378855.55492901366
93400,ANL_023,12,13,18,Naive,ANL_031,0.9999999999920208,2.452040004545971,14383.666666666666,17479.91726715738,9.849966986665985,10.59815053421035,-1.6704757247828996,-13825.0
93400,ANL_023,12,13,18,Bass-only,ANL_031,0.9999999999920208,56.704217637089265,332626.9406591656,352488.81196346553,245.79314524592033,105.60752374243422,-1084.9268288351375,332626.9406591656
93400,ANL_023,12,13,18,Analog-only,ANL_031,0.9999999999920208,11.994215251738398,70358.06666669744,70660.19321856115,50.71448031391833,68.17634963236557,-42.637466686015365,-70358.06666669744
93400,ANL_023,12,13,18,Analog + Bass (Static),ANL_031,0.9999999999920208,59.208727454458284,347318.3952478523,367471.125268423,256.56357044766816,107.76827133459588,-1179.2019488631033,347318.3952478523
93400,ANL_023,12,13,18,Analog + Bass (Adaptive),ANL_031,0.9999999999920208,59.208727454458284,347318.3952478523,367471.125268423,256.56357044766816,107.76827133459588,-1179.2019488631033,347318.3952478523
93400,ANL_023,18,19,24,Naive,ANL_031,0.9999999999920208,3.3987326099383828,25297.166666666668,28218.216158479376,14.256211104318192,15.575077997853523,-4.093796140415194,-25297.166666666668
93400,ANL_023,18,19,24,Bass-only,ANL_031,0.9999999999920208,24.089431329964416,179300.47143966984,203417.279576569,107.9061329860124,64.6898301383184,-263.7025542070006,179300.47143966984
93400,ANL_023,18,19,24,Analog-only,ANL_031,0.9999999999920208,13.91261541785297,103553.23333336411,103718.58548328285,60.25810681363052,86.3910975897236,-67.8169813719312,-103553.23333336411
93400,ANL_023,18,19,24,Analog + Bass (Static),ANL_031,0.9999999999920208,26.83128983415817,199708.44685797268,223811.8334887555,119.97539089834608,69.5903880466752,-319.4413392680231,199708.44685797268
93400,ANL_023,18,19,24,Analog + Bass (Adaptive),ANL_031,0.9999999999920208,26.83128983415817,199708.44685797268,223811.8334887555,119.97539089834608,69.5903880466752,-319.4413392680231,199708.44685797268
93400,ANL_024,6,7,12,Naive,ANL_031,0.9999999999895094,5.083510709697213,17673.333333333332,20654.546101685864,30.23528350634523,37.18393380327748,-2.7335635384699555,-17673.333333333332
93400,ANL_024,6,7,12,Bass-only,ANL_031,0.9999999999895094,24.699834498336816,85871.44461691777,93988.5974778863,181.30446769815558,86.17856930396431,-76.31122836515655,85871.44461691777
93400,ANL_024,6,7,12,Analog-only,ANL_031,0.9999999999895094,9.70459644479258,33738.99999996588,34012.79833216255,66.97573135128209,49.2609733190678,-9.124578775471875,33738.99999996588
93400,ANL_024,6,7,12,Analog + Bass (Static),ANL_031,0.9999999999895094,24.299063019992957,84478.12249530751,92604.02352530601,178.49466102922952,85.3851499490883,-74.05021641396623,84478.12249530751
93400,ANL_024,6,7,12,Analog + Bass (Adaptive),ANL_031,0.9999999999895094,24.299063019992957,84478.12249530751,92604.02352530601,178.49466102922952,85.3851499490883,-74.05021641396623,84478.12249530751
93400,ANL_024,9,10,15,Naive,ANL_031,0.9999999999895094,5.692506298540404,22782.833333333332,25799.989951548432,29.09092458454478,35.180536391970016,-3.5410728562643,-22782.833333333332
93400,ANL_024,9,10,15,Bass-only,ANL_031,0.9999999999895094,26.053185106514512,104271.36009254771,115751.97132190697,157.90617103766215,79.80829493900896,-90.40631230958155,104271.36009254771
93400,ANL_024,9,10,15,Analog-only,ANL_031,0.9999999999895094,3.4966581297934622,13994.499999965885,15138.968569633673,20.902220444908338,18.439914699156855,-0.5635507086991529,13994.499999965885
93400,ANL_024,9,10,15,Analog + Bass (Static),ANL_031,0.9999999999895094,25.11437938485403,100514.02489303204,112017.908075933,152.4510075331991,78.05629116943226,-84.60405001436777,100514.02489303204
93400,ANL_024,9,10,15,Analog + Bass (Adaptive),ANL_031,0.9999999999895094,25.11437938485403,100514.02489303204,112017.908075933,152.4510075331991,78.05629116943226,-84.60405001436777,100514.02489303204
93400,ANL_024,12,13,18,Naive,ANL_031,0.9999999999895094,5.573667741504646,26556.5,30816.941706903148,25.338465273900756,30.076568216061396,-2.8852014593158772,-26556.5
93400,ANL_024,12,13,18,Bass-only,ANL_031,0.9999999999895094,20.901942419779107,99590.154923913,116424.01557948241,114.60727292137982,64.23679381215615,-54.45230692697465,99590.154923913
93400,ANL_024,12,13,18,Analog-only,ANL_031,0.9999999999895094,2.277788377762308,10852.833333354574,13657.740565482969,10.11061258392495,10.90542796780124,0.23688113967916014,-10172.166666700781
93400,ANL_024,12,13,18,Analog + Bass (Static),ANL_031,0.9999999999895094,19.40164104286352,92441.76442704728,109485.97631011247,106.8248260438172,61.014923622094585,-48.040112784050535,92441.76442704728
93400,ANL_024,12,13,18,Analog + Bass (Adaptive),ANL_031,0.9999999999895094,19.40164104286352,92441.76442704728,109485.97631011247,106.8248260438172,61.014923622094585,-48.040112784050535,92441.76442704728
93400,ANL_024,18,19,24,Naive,ANL_031,0.9999999999895094,4.710745504440762,31605.5,36527.03831182229,19.362101107812933,22.088093803467657,-2.978995802028588,-31605.5
93400,ANL_024,18,19,24,Bass-only,ANL_031,0.9999999999895094,8.8917455724948,59656.813221296434,72470.46263243422,41.8546889634045,33.44597388808565,-14.66269994745439,34822.1335098062
93400,ANL_024,18,19,24,Analog-only,ANL_031,0.9999999999895094,9.927087625782839,66603.16666670078,67665.70760750643,42.94592571990769,54.787521915388325,-12.654689098650811,-66603.16666670078
93400,ANL_024,18,19,24,Analog + Bass (Static),ANL_031,0.9999999999895094,7.905640588592346,53040.802859592775,64295.82345949149,36.72827663707276,31.244219184472826,-11.328495653299791,21950.49559333707
93400,ANL_024,18,19,24,Analog + Bass (Adaptive),ANL_031,0.9999999999895094,7.905640588592346,53040.802859592775,64295.82345949149,36.72827663707276,31.244219184472826,-11.328495653299791,21950.49559333707
93400,ANL_025,6,7,12,Naive,ANL_029,0.9999999993756807,7.934935485843575,8650.666666666666,9864.200592715728,41.03454890023855,53.91238209825636,-3.3306318494161413,-8650.666666666666
93400,ANL_025,6,7,12,Bass-only,ANL_029,0.9999999993756807,20.34815353857749,22183.55698775718,25689.083673670582,140.78914294523835,70.72305287007555,-28.371403643282697,22183.55698775718
93400,ANL_025,6,7,12,Analog-only,ANL_029,0.9999999993756807,29.371430318006244,32020.733332690408,32051.193817566145,175.93847807086436,92.20575043261984,-44.7210184539742,32020.733332690408
93400,ANL_025,6,7,12,Analog + Bass (Static),ANL_029,0.9999999993756807,19.78006534701672,21564.22724131763,25093.259046291343,137.19753687681313,69.46028731907433,-27.024741482477324,21564.22724131763
93400,ANL_025,6,7,12,Analog + Bass (Adaptive),ANL_029,0.9999999993756807,19.78006534701672,21564.22724131763,25093.259046291343,137.19753687681313,69.46028731907433,-27.024741482477324,21564.22724131763
93400,ANL_025,9,10,15,Naive,ANL_029,0.9999999993756807,6.21707149282955,9790.333333333334,10868.835202847942,33.549541090712644,41.39763940006982,-4.301908969408832,-9790.333333333334
93400,ANL_025,9,10,15,Bass-only,ANL_029,0.9999999993756807,18.172924925179032,28617.81352592568,33208.44954549931,117.16612977887951,65.25919979442796,-48.49524269499098,28617.81352592568
93400,ANL_025,9,10,15,Analog-only,ANL_029,0.9999999993756807,15.071641000808855,23734.066666023744,23751.4351750637,87.95833243217768,60.84191040917215,-24.318966428744684,23734.066666023744
93400,ANL_025,9,10,15,Analog + Bass (Static),ANL_029,0.9999999993756807,16.9521833310123,26695.45070051162,31346.733007444695,109.74336734645227,62.237447420562766,-43.10124285264656,26695.45070051162
93400,ANL_025,9,10,15,Analog + Bass (Adaptive),ANL_029,0.9999999993756807,16.9521833310123,26695.45070051162,31346.733007444695,109.74336734645227,62.237447420562766,-43.10124285264656,26695.45070051162
93400,ANL_025,12,13,18,Naive,ANL_029,0.9999999993756807,5.714882090503505,10868.666666666666,12629.17267018443,27.154550266011018,32.68008528892856,-2.855532441627005,-10868.666666666666
93400,ANL_025,12,13,18,Bass-only,ANL_029,0.9999999993756807,15.747493997265334,29948.870402071887,36994.79268990143,93.97919993479658,54.48324471858007,-32.08382809233655,29948.870402071887
93400,ANL_025,12,13,18,Analog-only,ANL_029,0.9999999993756807,7.53685787091752,14333.73333269041,14395.95646778443,40.42421789857442,33.3221694164414,-4.009744867077554,14333.73333269041
93400,ANL_025,12,13,18,Analog + Bass (Static),ANL_029,0.9999999993756807,14.102303166613305,26820.016567777304,33251.239488740845,84.27668298949693,50.895706337199606,-25.727001458836252,25942.55056388667
93400,ANL_025,12,13,18,Analog + Bass (Adaptive),ANL_029,0.9999999993756807,14.102303166613305,26820.016567777304,33251.239488740845,84.27668298949693,50.895706337199606,-25.727001458836252,25942.55056388667
93400,ANL_025,18,19,24,Naive,ANL_029,0.9999999993756807,5.839296624874746,14054.5,15900.359948755877,22.155211157783185,25.576887346521254,-3.5724384879579345,-14054.5
93400,ANL_025,18,19,24,Bass-only,ANL_029,0.9999999993756807,8.901624414039716,21425.162714662536,25094.617894683903,38.03458197450322,32.54957122851928,-10.389250219738342,8062.3457925741495
93400,ANL_025,18,19,24,Analog-only,ANL_029,0.9999999993756807,3.6765818611073557,8849.100000642922,9527.441081031757,14.406607131378038,15.653838291903915,-0.641672424691444,-8849.100000642922
93400,ANL_025,18,19,24,Analog + Bass (Static),ANL_029,0.9999999993756807,8.34138405821502,20076.730088822587,22294.18283536525,34.502251389692915,32.63810618587862,-7.989117905470808,1722.0193897481756
93400,ANL_025,18,19,24,Analog + Bass (Adaptive),ANL_029,0.9999999993756807,8.34138405821502,20076.730088822587,22294.18283536525,34.502251389692915,32.63810618587862,-7.989117905470808,1722.0193897481756
93400,ANL_026,6,7,12,Naive,ANL_027,0.999999999994578,5.6959626663549034,38976.333333333336,45640.50521923116,33.320098915138544,41.83446333242858,-2.694008590779409,-38976.333333333336
93400,ANL_026,6,7,12,Bass-only,ANL_027,0.999999999994578,20.968967905156543,143486.4535814052,160947.72200994287,156.97735022631008,77.93637810101006,-44.9374287834747,143486.4535814052
93400,ANL_026,6,7,12,Analog-only,ANL_027,0.999999999994578,6.619687847083237,45297.20000002118,46644.56242309483,42.406065014264186,53.92326431557617,-2.858327258861791,-45297.20000002118
93400,ANL_026,6,7,12,Analog + Bass (Static),ANL_027,0.999999999994578,20.803756916893498,142355.94783091883,159838.95163059758,155.81609997799927,77.56589618318671,-44.30668213987157,142355.94783091883
93400,ANL_026,6,7,12,Analog + Bass (Adaptive),ANL_027,0.999999999994578,20.803756916893498,142355.94783091883,159838.95163059758,155.81609997799927,77.56589618318671,-44.30668213987157,142355.94783091883
93400,ANL_026,9,10,15,Naive,ANL_027,0.999999999994578,6.232014388489208,51975.0,59723.841799848524,31.417082786856437,38.928694411238205,-3.1210701608942415,-51975.0
93400,ANL_026,9,10,15,Bass-only,ANL_027,0.999999999994578,21.533389773178754,179588.4707083108,206139.29356581913,137.13500727403706,71.13257251981544,-48.09486864486967,179588.4707083108
93400,ANL_026,9,10,15,Analog-only,ANL_027,0.999999999994578,10.887513988811492,90801.86666668784,92266.03068940004,59.834218293318074,85.44335981688894,-8.835540039300055,-90801.86666668784
93400,ANL_026,9,10,15,Analog + Bass (Static),ANL_027,0.999999999994578,21.13027287344484,176226.47576452998,202855.16183493932,134.732072906783,70.27317223541428,-46.54300869531026,176226.47576452998
93400,ANL_026,9,10,15,Analog + Bass (Adaptive),ANL_027,0.999999999994578,21.13027287344484,176226.47576452998,202855.16183493932,134.732072906783,70.27317223541428,-46.54300869531026,176226.47576452998
93400,ANL_026,12,13,18,Naive,ANL_027,0.999999999994578,6.741447858602535,66077.83333333333,74096.85068543737,30.04918404033313,36.40267534400685,-3.884372308294523,-66077.83333333333
