seed,drug_id,cutoff_month,forecast_start,forecast_end,top_analog,top_similarity,analog_2,analog_3,analog_4,analog_5,MASE,MAE,RMSE,MAPE,sMAPE,R2,Bias
93400,ANL_031,18,19,24,ANL_028,0.5618704155756082,ANL_005,ANL_017,ANL_001,ANL_012,1.5452583510041835,15083.175866601776,16651.700970363607,6.29989667397793,6.548466286676932,0.3105827740832343,-15083.175866601776
93400,ANL_032,6,7,12,ANL_008,0.5735487789229535,ANL_036,ANL_035,ANL_034,ANL_016,2.2437916954293473,17944.94846336575,19275.034754933804,14.792143108571528,13.59431874319811,0.41064187249917994,13660.161776382984
93400,ANL_032,9,10,15,ANL_008,0.5735487789229535,ANL_036,ANL_035,ANL_034,ANL_016,0.9298353326448143,9055.666304627846,12782.473768328331,6.020676581011031,5.66970292741606,0.7545827361414348,5292.718769653929
93400,ANL_032,12,13,18,ANL_008,0.5735487789229535,ANL_036,ANL_035,ANL_034,ANL_016,1.3757994926457466,15998.92215461509,17146.589511412207,6.846531884955538,6.860405770064572,0.7516309430816305,80.79399761672055
93400,ANL_032,18,19,24,ANL_008,0.5735487789229535,ANL_036,ANL_035,ANL_034,ANL_016,2.653302296929687,35634.4741541885,37342.20035808866,9.999922162875308,10.558699502852956,-0.3296581592644183,-35634.4741541885
93400,ANL_033,6,7,12,ANL_003,0.5213366674440251,ANL_023,ANL_015,ANL_014,ANL_025,8.91181815779062,52050.3651323919,52395.96856775024,47.03697847851909,61.53518259627545,-30.84557859082172,-52050.3651323919
93400,ANL_033,9,10,15,ANL_003,0.5213366674440251,ANL_023,ANL_015,ANL_014,ANL_025,10.928763208490047,56136.95831581018,56554.910549624154,43.412017329565536,55.503437589884705,-25.667235315923353,-56136.95831581018
93400,ANL_033,12,13,18,ANL_003,0.5213366674440251,ANL_023,ANL_015,ANL_014,ANL_025,10.3958304141194,59879.98318532775,60013.87766721356,41.02362132920297,51.668640755194915,-76.70945859976645,-59879.98318532775
93400,ANL_033,18,19,24,ANL_003,0.5213366674440251,ANL_023,ANL_015,ANL_014,ANL_025,10.345825802398966,63637.17451055604,63932.29801916496,35.74374039391245,43.55953871895332,-31.371637910517677,-63637.17451055604
93400,ANL_034,6,7,12,ANL_008,0.5341874664173974,ANL_032,ANL_036,ANL_019,ANL_022,6.455063052310219,35740.393108031225,36253.353255993265,25.2598138944601,29.0442401516662,-17.268972047806653,-35740.393108031225
93400,ANL_034,9,10,15,ANL_008,0.5341874664173974,ANL_032,ANL_036,ANL_019,ANL_022,4.477842495753405,30369.287536511565,31551.86987957554,18.342330612878946,20.279934331906144,-1.9956256955958178,-30369.287536511565
93400,ANL_034,12,13,18,ANL_008,0.5341874664173974,ANL_032,ANL_036,ANL_019,ANL_022,1.6979693150944504,12163.634729949335,14716.841637971625,6.673730675789749,7.028665523968347,-1.2406652090067833,-12163.634729949335
93400,ANL_034,18,19,24,ANL_008,0.5341874664173974,ANL_032,ANL_036,ANL_019,ANL_022,1.2520629668724683,10781.440556976066,12261.589942890707,4.619682470810015,4.551316751351223,0.02991884263150102,5063.842490008766
93400,ANL_035,6,7,12,ANL_032,0.5017869431775998,ANL_002,ANL_016,ANL_006,ANL_008,4.848144541464491,69673.65483429449,73222.31517309153,32.661469961978256,39.275796047843684,-3.7770474415462107,-69673.65483429449
93400,ANL_035,9,10,15,ANL_032,0.5017869431775998,ANL_002,ANL_016,ANL_006,ANL_008,7.165487773918062,98869.40030452142,102263.25760198793,36.053694757295744,44.182740730049794,-5.902419510854053,-98869.40030452142
93400,ANL_035,12,13,18,ANL_032,0.5017869431775998,ANL_002,ANL_016,ANL_006,ANL_008,8.02186167622264,134407.02164526272,136987.53410303596,39.23055337628106,48.88859830863483,-9.178655076150502,-134407.02164526272
93400,ANL_035,18,19,24,ANL_032,0.5017869431775998,ANL_002,ANL_016,ANL_006,ANL_008,11.664015562684598,223077.04211059297,228072.46326892203,44.10911670628079,56.76169059698738,-11.239788970962241,-223077.04211059297
93400,ANL_036,6,7,12,ANL_032,0.5078153674127159,ANL_029,ANL_019,ANL_021,ANL_034,2.0558174941110083,13433.533833518972,15480.488621396604,15.498121313748026,14.345923330248858,0.5904546166940258,4644.8411584583155
93400,ANL_036,9,10,15,ANL_032,0.5078153674127159,ANL_029,ANL_019,ANL_021,ANL_034,2.211797592724088,17814.094286498894,21223.938874359217,11.52535977820499,12.197415990516268,0.4591554853654245,-12680.45545704161
93400,ANL_036,12,13,18,ANL_032,0.5078153674127159,ANL_029,ANL_019,ANL_021,ANL_034,2.0427733795896006,21004.35300895289,25903.175082981452,9.726386582749164,10.432027917608337,0.3561732162149269,-20598.488469626554
93400,ANL_036,18,19,24,ANL_032,0.5078153674127159,ANL_029,ANL_019,ANL_021,ANL_034,3.487342680430986,45595.56958200203,46912.54512821372,14.75800722320777,15.99412763262621,-2.5411235708010977,-45595.56958200203
94721,ANL_001,6,7,12,ANL_029,0.46751645647933293,ANL_036,ANL_032,ANL_004,ANL_023,6.04253448781565,38716.93547722999,38883.370947086834,36.38820992654184,30.626165417518514,-5.48525730097745,38716.93547722999
94721,ANL_001,9,10,15,ANL_029,0.46751645647933293,ANL_036,ANL_032,ANL_004,ANL_023,6.93779156798474,44969.89771973109,45508.5965779492,33.239259084752746,28.288781211879872,-5.095677486575782,44969.89771973109
94721,ANL_001,12,13,18,ANL_029,0.46751645647933293,ANL_036,ANL_032,ANL_004,ANL_023,7.759970577243218,57584.625298109946,58218.829150090554,33.21840056965682,28.331748143222057,-6.800093710986869,57584.625298109946
94721,ANL_001,18,19,24,ANL_029,0.46751645647933293,ANL_036,ANL_032,ANL_004,ANL_023,8.598102260146803,86989.52941951113,87880.97909075716,34.86153641950069,29.52366624343818,-7.860500051656276,86989.52941951113
94721,ANL_002,6,7,12,ANL_031,0.5150953743392579,ANL_026,ANL_030,ANL_008,ANL_018,2.7221044124662512,18757.477085422444,19288.192224545506,16.980071438911317,18.658478983486827,-5.369326010152627,-18757.477085422444
94721,ANL_002,9,10,15,ANL_031,0.5150953743392579,ANL_026,ANL_030,ANL_008,ANL_018,0.9465273890482829,6100.369022416184,6922.343879135862,4.982658837774782,4.988286097517829,0.25224196392115017,-950.3123460722272
94721,ANL_002,12,13,18,ANL_031,0.5150953743392579,ANL_026,ANL_030,ANL_008,ANL_018,1.3808123738524412,9558.610893794712,11840.940484236948,7.25336112167939,6.852126614807736,0.41761576538855283,9558.610893794712
94721,ANL_002,18,19,24,ANL_031,0.5150953743392579,ANL_026,ANL_030,ANL_008,ANL_018,4.118946343077417,31052.494189499295,32666.014498307995,17.843653802412692,16.243134511067577,-6.46023310498064,31052.494189499295
94721,ANL_003,6,7,12,ANL_033,0.6758948613959339,ANL_027,ANL_006,ANL_011,ANL_016,12.325706724798772,51866.57389795323,52750.351377856314,76.17604829212029,53.4988369573136,-7.328451792903074,51866.57389795323
94721,ANL_003,9,10,15,ANL_033,0.6758948613959339,ANL_027,ANL_006,ANL_011,ANL_016,7.675625289634423,44104.1429142394,46316.77944427765,44.56015388721933,35.3155057936237,-2.7405595388593587,44104.1429142394
94721,ANL_003,12,13,18,ANL_033,0.6758948613959339,ANL_027,ANL_006,ANL_011,ANL_016,3.482125682597118,27845.92596996868,33319.778084182784,21.676276641419175,18.515106546376035,-0.19120312925720695,27845.92596996868
94721,ANL_003,18,19,24,ANL_033,0.6758948613959339,ANL_027,ANL_006,ANL_011,ANL_016,0.9828826901819544,10502.101544594183,11485.632124885162,4.611215984362882,4.495357698733499,0.7409081113958573,8016.712485898951
94721,ANL_004,6,7,12,ANL_016,0.4250604782922995,ANL_022,ANL_001,ANL_032,ANL_014,2.6851775096279296,30473.005485763522,36518.05707690028,17.367195553256366,17.877350971881555,0.3177849675989163,-14400.601748596955
94721,ANL_004,9,10,15,ANL_016,0.4250604782922995,ANL_022,ANL_001,ANL_032,ANL_014,5.400821129495048,83361.67413375607,96090.91050663727,29.4593260909411,35.758582174376976,-1.7066326224818043,-83361.67413375607
94721,ANL_004,12,13,18,ANL_016,0.4250604782922995,ANL_022,ANL_001,ANL_032,ANL_014,8.114310899200092,148696.9602217233,156016.47372671618,40.17231366857156,50.66979654545578,-5.706854794897845,-148696.9602217233
94721,ANL_004,18,19,24,ANL_016,0.4250604782922995,ANL_022,ANL_001,ANL_032,ANL_014,10.107492513087722,270194.67897662724,271749.55480560695,47.729625684689125,62.72117436553781,-34.22367895034253,-270194.67897662724
94721,ANL_005,6,7,12,ANL_010,0.6023941790230696,ANL_036,ANL_034,ANL_029,ANL_020,9.644848908798869,52940.575660396986,53261.97074621151,33.49475124937112,40.272422054289606,-14.553712378324997,-52940.575660396986
94721,ANL_005,9,10,15,ANL_010,0.6023941790230696,ANL_036,ANL_034,ANL_029,ANL_020,8.961417200222673,54611.996595307,54730.25994608496,30.403957867661603,35.90677802923394,-25.536330011344948,-54611.996595307
94721,ANL_005,12,13,18,ANL_010,0.6023941790230696,ANL_036,ANL_034,ANL_029,ANL_020,5.445459636130091,40031.55395233271,40747.33351056184,20.26005238599826,22.664798797961325,-13.442487916028687,-40031.55395233271
94721,ANL_005,18,19,24,ANL_010,0.6023941790230696,ANL_036,ANL_034,ANL_029,ANL_020,1.4713465039620885,11625.281827393163,14600.19975959443,4.924196505410936,5.088260012289366,-0.01997818491822323,-7736.881791724164
94721,ANL_006,6,7,12,ANL_027,0.5511918120063637,ANL_014,ANL_033,ANL_011,ANL_018,3.6725794173017925,17699.629243744257,18649.145971975402,16.507051772486427,18.14572872817122,-3.782434994374084,-17699.629243744257
94721,ANL_006,9,10,15,ANL_027,0.5511918120063637,ANL_014,ANL_033,ANL_011,ANL_018,1.2803877295406207,7821.728591297459,9291.29710655925,6.568582029585037,6.893990813261731,-0.23119219522207057,-7821.728591297459
94721,ANL_006,12,13,18,ANL_027,0.5511918120063637,ANL_014,ANL_033,ANL_011,ANL_018,1.2275016405318704,6502.7457362466985,7985.824831819568,4.712211732898361,4.572843882464409,0.17759455271523794,4232.056370907519
94721,ANL_006,18,19,24,ANL_027,0.5511918120063637,ANL_014,ANL_033,ANL_011,ANL_018,5.88149753372559,39183.2285105662,40681.710903496365,24.300425054573974,21.510556644460788,-18.707273820738177,39183.2285105662
94721,ANL_007,6,7,12,ANL_020,0.5628677226981447,ANL_031,ANL_035,ANL_036,ANL_034,0.9053559546317554,2329.118728885654,2721.8632424275625,3.5533546535541896,3.471501753890337,0.45805500717579983,2329.118728885654
94721,ANL_007,9,10,15,ANL_020,0.5628677226981447,ANL_031,ANL_035,ANL_036,ANL_034,0.7763315332605072,1738.4974272952484,1998.1217458892077,2.364838873587337,2.354818189939775,0.882198307219475,183.51986874434806
94721,ANL_007,12,13,18,ANL_020,0.5628677226981447,ANL_031,ANL_035,ANL_036,ANL_034,1.7789101602993966,4125.292661734301,4701.162854517779,4.876363737885861,4.728997352395115,0.033563057565568766,4125.292661734301
94721,ANL_007,18,19,24,ANL_020,0.5628677226981447,ANL_031,ANL_035,ANL_036,ANL_034,5.217133375927184,14581.274005319312,15656.505750738503,16.119782482220373,14.701395226739326,-1.6555324611425246,14581.274005319312
94721,ANL_008,6,7,12,ANL_035,0.4416357083402001,ANL_002,ANL_029,ANL_026,ANL_005,8.624443165263523,29819.874688215157,29988.63085686152,21.53150227381072,24.17855343433327,-10.64805022235405,-29819.874688215157
94721,ANL_008,9,10,15,ANL_035,0.4416357083402001,ANL_002,ANL_029,ANL_026,ANL_005,4.075314924502304,24315.87591140856,24700.732206965204,15.99579065029109,17.44882780210836,-7.176128733005051,-24315.87591140856
94721,ANL_008,12,13,18,ANL_035,0.4416357083402001,ANL_002,ANL_029,ANL_026,ANL_005,2.2293047337648293,12314.882013383622,12998.8512800505,7.24635883441858,7.555558113042863,-0.2711091171696016,-12314.882013383622
94721,ANL_008,18,19,24,ANL_035,0.4416357083402001,ANL_002,ANL_029,ANL_026,ANL_005,2.3749551427678224,15212.984721864826,16989.67261209055,7.314883523075073,7.004032219197409,-1.5619034195832526,14177.084313391979
94721,ANL_009,6,7,12,ANL_030,0.47342084191541944,ANL_012,ANL_022,ANL_027,ANL_010,6.15674766674734,30062.167507193913,31176.38241962979,40.0946407998049,32.47477526782868,-2.0856368409440966,30062.167507193913
94721,ANL_009,9,10,15,ANL_030,0.47342084191541944,ANL_012,ANL_022,ANL_027,ANL_010,4.1483815573328275,22631.495586029243,24386.481784377876,21.643859010705143,18.987973040623597,-0.3368283478491898,22631.495586029243
94721,ANL_009,12,13,18,ANL_030,0.47342084191541944,ANL_012,ANL_022,ANL_027,ANL_010,4.906448048009152,32535.103047080327,32785.2475979003,22.45350025344148,20.12845730879459,-3.156694478801186,32535.103047080327
94721,ANL_009,18,19,24,ANL_030,0.47342084191541944,ANL_012,ANL_022,ANL_027,ANL_010,4.627137422027095,35973.54379527253,37605.38555762429,16.7735043765742,15.286359944848435,-0.7826637505004483,35973.54379527253
94721,ANL_010,6,7,12,ANL_005,0.6023941790230696,ANL_036,ANL_029,ANL_022,ANL_020,5.816784477197982,36506.139378894535,37730.966052269185,31.647932875919043,26.802776086780366,-2.449099099757875,36506.139378894535
94721,ANL_010,9,10,15,ANL_005,0.6023941790230696,ANL_036,ANL_029,ANL_022,ANL_020,1.951089085683296,16455.24146251721,18063.986004367962,10.855378222960892,10.296814508159208,0.5681886472055626,6926.23356993512
94721,ANL_010,12,13,18,ANL_005,0.6023941790230696,ANL_036,ANL_029,ANL_022,ANL_020,1.6424853905412589,15207.622914167829,18605.136629189426,7.068312864540255,7.113713357401997,0.6624964789756391,-5424.632045785945
94721,ANL_010,18,19,24,ANL_005,0.6023941790230696,ANL_036,ANL_029,ANL_022,ANL_020,5.974275240720531,74173.43853718808,77212.7787493699,21.573678138914897,24.32244257877974,-4.353506187119466,-74173.43853718808
94721,ANL_011,6,7,12,ANL_006,0.4760193764575443,ANL_033,ANL_027,ANL_003,ANL_014,1.3423935203853243,5225.4010174519135,6565.566499348801,5.274212404216391,5.50113262600311,0.21784236785845623,-4795.965605188615
94721,ANL_011,9,10,15,ANL_006,0.4760193764575443,ANL_033,ANL_027,ANL_003,ANL_014,3.075793588272292,14006.010578396417,15083.94885574117,12.675733723981963,11.829722121408288,-3.7137231455403894,14006.010578396417
94721,ANL_011,12,13,18,ANL_006,0.4760193764575443,ANL_033,ANL_027,ANL_003,ANL_014,7.7225214216968,34386.983796011904,35072.82224387221,28.11313734156608,24.58464904663965,-15.35160169887341,34386.983796011904
94721,ANL_011,18,19,24,ANL_006,0.4760193764575443,ANL_033,ANL_027,ANL_003,ANL_014,16.595142240807093,83098.71049358496,84159.42866259164,54.808139663690724,42.89318179363591,-102.69824935216312,83098.71049358496
94721,ANL_012,6,7,12,ANL_019,0.5003133076605397,ANL_020,ANL_009,ANL_034,ANL_025,11.786854152739924,16869.34566340138,16944.969818667087,64.97713626988894,48.44927992871255,-13.193830756767728,16869.34566340138
94721,ANL_012,9,10,15,ANL_019,0.5003133076605397,ANL_020,ANL_009,ANL_034,ANL_025,7.600171023516692,16783.077662680735,16824.97156760733,48.87971320447594,39.13545545437393,-16.157013375969395,16783.077662680735
94721,ANL_012,12,13,18,ANL_019,0.5003133076605397,ANL_020,ANL_009,ANL_034,ANL_025,11.643460197288112,25090.59822877431,25221.442527074458,59.22905180510531,45.609286256024134,-31.272057296831164,25090.59822877431
94721,ANL_012,18,19,24,ANL_019,0.5003133076605397,ANL_020,ANL_009,ANL_034,ANL_025,9.27470082296709,25148.07849615694,25253.534221502112,41.27053452254848,34.14174702692489,-26.093453275366116,25148.07849615694
94721,ANL_013,6,7,12,ANL_028,0.4572844998138691,ANL_015,ANL_021,ANL_035,ANL_012,5.876913299830157,9827.37441997599,9947.542516897935,50.33634277692271,39.29759649078555,-2.434091519840248,9827.37441997599
94721,ANL_013,9,10,15,ANL_028,0.4572844998138691,ANL_015,ANL_021,ANL_035,ANL_012,9.124566669352195,16652.334171567756,16713.946287384064,53.893712426322125,41.82344300240171,-4.297779130313851,16652.334171567756
94721,ANL_013,12,13,18,ANL_028,0.4572844998138691,ANL_015,ANL_021,ANL_035,ANL_012,9.424205294530855,21855.58882395292,21915.009737504333,48.046841118011166,38.65825916871697,-9.042770123320835,21855.58882395292
94721,ANL_013,18,19,24,ANL_028,0.4572844998138691,ANL_015,ANL_021,ANL_035,ANL_012,8.170063446135316,24782.205391965515,24986.837759388294,35.39559597081248,30.00158507296053,-13.385950166566913,24782.205391965515
94721,ANL_014,6,7,12,ANL_006,0.4898904052936806,ANL_015,ANL_026,ANL_033,ANL_011,6.80531551547251,33748.92070433127,34160.471590889516,46.71853581317488,37.23538874584996,-4.134253796404903,33748.92070433127
94721,ANL_014,9,10,15,ANL_006,0.4898904052936806,ANL_015,ANL_026,ANL_033,ANL_011,6.249770463224775,33483.14525672673,35073.5139910052,33.448575456836416,27.927153564882474,-1.36060746116378,33483.14525672673
94721,ANL_014,12,13,18,ANL_006,0.4898904052936806,ANL_015,ANL_026,ANL_033,ANL_011,4.476141898357119,29786.282801622063,31705.911635586937,21.78765005079127,19.279353455791746,-0.7353633115190374,29786.282801622063
94721,ANL_014,18,19,24,ANL_006,0.4898904052936806,ANL_015,ANL_026,ANL_033,ANL_011,1.3819128835037349,14455.215206414805,17434.641776216235,7.110254725367622,6.744898084461528,0.5456715762764701,14455.215206414805
94721,ANL_015,6,7,12,ANL_021,0.4918675909911789,ANL_032,ANL_014,ANL_026,ANL_013,4.477580600082041,32505.44412435558,39156.48665868781,28.591103403537847,34.777980074504484,-0.8921637736913366,-32505.44412435558
94721,ANL_015,9,10,15,ANL_021,0.4918675909911789,ANL_032,ANL_014,ANL_026,ANL_013,6.480271863769965,64618.84092356518,68558.65325783215,42.12478001051154,53.93024854306082,-4.233305317433768,-64618.84092356518
94721,ANL_015,12,13,18,ANL_021,0.4918675909911789,ANL_032,ANL_014,ANL_026,ANL_013,6.768442452877152,82204.5795290438,83927.37818188862,41.813412275867286,52.976783754742804,-8.852828591243851,-82204.5795290438
94721,ANL_015,18,19,24,ANL_021,0.4918675909911789,ANL_032,ANL_014,ANL_026,ANL_013,6.373688173230897,85781.59450934603,88839.80731850269,33.05957553904587,39.95682143905313,-12.034540052527747,-85781.59450934603
94721,ANL_016,6,7,12,ANL_004,0.4250604782922995,ANL_023,ANL_011,ANL_027,ANL_003,9.585271299924983,138756.38733771406,138969.19039648792,54.44951148135504,74.89740389552986,-77.85238054864838,-138756.38733771406
94721,ANL_016,9,10,15,ANL_004,0.4250604782922995,ANL_023,ANL_011,ANL_027,ANL_003,9.59703009396266,129598.29438887177,130025.92931550629,44.595498386672375,57.44108030527827,-27.89506185800232,-129598.29438887177
94721,ANL_016,12,13,18,ANL_004,0.4250604782922995,ANL_023,ANL_011,ANL_027,ANL_003,8.383426222261958,128844.11548028747,129209.13440656476,38.296162288812965,47.40479348084972,-22.145106112876284,-128844.11548028747
94721,ANL_016,18,19,24,ANL_004,0.4250604782922995,ANL_023,ANL_011,ANL_027,ANL_003,6.2467861408626275,94175.8129436284,94845.98449684274,22.766865210874222,25.707091190562263,-6.127063879371299,-94175.8129436284
94721,ANL_017,6,7,12,ANL_031,0.5138836619310806,ANL_020,ANL_028,ANL_034,ANL_035,45.371192958787205,22867.081251228752,22889.172475592368,293.75071902959974,118.53247167069068,-293.3761116722656,22867.081251228752
94721,ANL_017,9,10,15,ANL_031,0.5138836619310806,ANL_020,ANL_028,ANL_034,ANL_035,49.6034544798489,26153.421374500333,26182.839599391937,256.5394470910575,112.1304439883956,-328.02758792623945,26153.421374500333
94721,ANL_017,12,13,18,ANL_031,0.5138836619310806,ANL_020,ANL_028,ANL_034,ANL_035,46.104552607426626,29083.59004935758,29101.563203856273,221.29938743812315,104.65193200650782,-191.4282369478392,29083.59004935758
94721,ANL_017,18,19,24,ANL_031,0.5138836619310806,ANL_020,ANL_028,ANL_034,ANL_035,43.43482609081898,33902.159258769236,33935.30742640274,174.59874969402657,93.10187239732882,-318.4669376343286,33902.159258769236
94721,ANL_018,6,7,12,ANL_019,0.5821910549586702,ANL_034,ANL_006,ANL_025,ANL_002,12.540054088225613,21987.730838294792,22064.06669205731,49.37444981948757,39.39670050483788,-17.291132313806305,21987.730838294792
94721,ANL_018,9,10,15,ANL_019,0.5821910549586702,ANL_034,ANL_006,ANL_025,ANL_002,9.679763906439845,27335.653271786123,27363.180347366648,51.59130778953765,40.980292699433996,-33.99715278638661,27335.653271786123
94721,ANL_018,12,13,18,ANL_019,0.5821910549586702,ANL_034,ANL_006,ANL_025,ANL_002,9.195135150831842,24901.261909829977,24957.996143356977,40.854340295904095,33.892937339563225,-36.18326259709689,24901.261909829977
94721,ANL_018,18,19,24,ANL_019,0.5821910549586702,ANL_034,ANL_006,ANL_025,ANL_002,9.899156196197945,26407.45491162216,26494.178700183038,32.34753104319597,27.771491074473847,-12.735782774707694,26407.45491162216
94721,ANL_019,6,7,12,ANL_018,0.5821910549586702,ANL_012,ANL_034,ANL_025,ANL_006,10.496892852970696,16066.544200756945,16184.5715988036,46.43754513754867,37.554995243834476,-25.795916124225524,16066.544200756945
94721,ANL_019,9,10,15,ANL_018,0.5821910549586702,ANL_012,ANL_034,ANL_025,ANL_006,15.047291442495975,26084.479715566773,26195.001694026865,67.13005953318206,50.156645713468414,-57.4285028958313,26084.479715566773
94721,ANL_019,12,13,18,ANL_018,0.5821910549586702,ANL_012,ANL_034,ANL_025,ANL_006,14.13245808299416,27544.160803755618,27664.134865796805,64.38002979726643,48.644986659854844,-82.99328257382805,27544.160803755618
94721,ANL_019,18,19,24,ANL_018,0.5821910549586702,ANL_012,ANL_034,ANL_025,ANL_006,16.382739226411474,34804.64764123981,34881.03662265919,66.41605138077878,49.80647071366493,-119.14418834617915,34804.64764123981
94721,ANL_020,6,7,12,ANL_007,0.5628677226981447,ANL_017,ANL_012,ANL_034,ANL_035,25.528217501358732,22919.233672719867,22936.554927322115,180.54383801554204,94.55195567486248,-139.25563942728337,22919.233672719867
94721,ANL_020,9,10,15,ANL_007,0.5628677226981447,ANL_017,ANL_012,ANL_034,ANL_035,27.74881219957469,25407.506170235574,25435.583062157817,158.91625417278573,88.48202390802633,-239.17148860305568,25407.506170235574
94721,ANL_020,12,13,18,ANL_007,0.5628677226981447,ANL_017,ANL_012,ANL_034,ANL_035,30.88353786840586,29252.325550083693,29290.160563605037,151.7827166106828,86.15323932435518,-181.9203298291262,29252.325550083693
94721,ANL_020,18,19,24,ANL_007,0.5628677226981447,ANL_017,ANL_012,ANL_034,ANL_035,32.74884536455511,36713.382056334776,36730.144600976935,137.8603462071912,81.4081008936135,-144.95337208507803,36713.382056334776
94721,ANL_021,6,7,12,ANL_015,0.4918675909911789,ANL_028,ANL_024,ANL_035,ANL_014,94.42672436616499,49630.68632685632,50272.41295466795,414.34141490093015,134.57965379221804,-3152.5236624169715,49630.68632685632
94721,ANL_021,9,10,15,ANL_015,0.4918675909911789,ANL_028,ANL_024,ANL_035,ANL_014,174.26996996493713,84520.9354329945,85487.54944725499,628.1209466226376,151.45793887373114,-6838.340372553073,84520.9354329945
94721,ANL_021,12,13,18,ANL_015,0.4918675909911789,ANL_028,ANL_024,ANL_035,ANL_014,252.23390910466588,129785.81141203716,131043.20078601934,854.474794249108,161.7948395832591,-16138.922695403342,129785.81141203716
94721,ANL_021,18,19,24,ANL_015,0.4918675909911789,ANL_028,ANL_024,ANL_035,ANL_014,263.4125368344699,188742.83006945162,189464.9857839258,1026.9432426033725,167.35297097722832,-21824.1569426753,188742.83006945162
94721,ANL_022,6,7,12,ANL_036,0.47640024096382316,ANL_004,ANL_010,ANL_009,ANL_030,12.815465713004025,115967.14923697342,116558.33210975767,47.03249761894718,61.6223941986786,-42.287242216220626,-115967.14923697342
94721,ANL_022,9,10,15,ANL_036,0.47640024096382316,ANL_004,ANL_010,ANL_009,ANL_030,16.739668598995927,109320.49824431777,110674.87854954597,38.584059282395884,48.03322289931896,-23.00379857300299,-109320.49824431777
94721,ANL_022,12,13,18,ANL_036,0.47640024096382316,ANL_004,ANL_010,ANL_009,ANL_030,6.704493185959147,84165.15995962842,86463.09252033575,26.377993243884646,30.685148517737087,-21.80103099858183,-84165.15995962842
94721,ANL_022,18,19,24,ANL_036,0.47640024096382316,ANL_004,ANL_010,ANL_009,ANL_030,1.8156277066696052,29854.152777508705,35432.707663092166,7.802444800049167,8.258562844535204,-3.304571548845029,-28469.94911143916
94721,ANL_023,6,7,12,ANL_016,0.3709047685839284,ANL_001,ANL_022,ANL_011,ANL_005,1.6640657681137112,15600.616576066042,16692.28103547321,8.255301262631612,8.66227757481635,-0.4457667660497504,-15600.616576066042
94721,ANL_023,9,10,15,ANL_016,0.3709047685839284,ANL_001,ANL_022,ANL_011,ANL_005,2.0708523855571173,25570.108687214703,26548.380014448223,11.877296003695909,12.662036541624525,-1.4308062634823866,-25570.108687214703
94721,ANL_023,12,13,18,ANL_016,0.3709047685839284,ANL_001,ANL_022,ANL_011,ANL_005,1.5291310815856756,15881.416401432318,17270.34874981916,6.796952214455682,7.082563958623934,-1.608089999334899,-15881.416401432318
94721,ANL_023,18,19,24,ANL_016,0.3709047685839284,ANL_001,ANL_022,ANL_011,ANL_005,0.7024740545479273,7367.91978212754,9469.457680166855,2.6306721132485014,2.642755660084101,0.597859992742247,-2573.0553995758287
94721,ANL_024,6,7,12,ANL_021,0.46363064580772045,ANL_029,ANL_032,ANL_015,ANL_008,6.055083684708785,66360.08413419746,74732.80576914972,41.661956629319484,54.15903100883496,-2.1263068065625474,-66360.08413419746
94721,ANL_024,9,10,15,ANL_021,0.46363064580772045,ANL_029,ANL_032,ANL_015,ANL_008,8.269773339798329,111277.03633865883,115656.31163411545,49.59476113117503,66.27674844405041,-6.495302821481258,-111277.03633865883
94721,ANL_024,12,13,18,ANL_021,0.46363064580772045,ANL_029,ANL_032,ANL_015,ANL_008,8.577463261266933,147537.82647950298,148855.22819677743,51.57821159398179,69.53046970505211,-19.78441593111133,-147537.82647950298
94721,ANL_024,18,19,24,ANL_021,0.46363064580772045,ANL_029,ANL_032,ANL_015,ANL_008,8.693416323538258,166721.3154979551,167253.46862893467,45.44534067240012,58.97997381483445,-499.45308783990953,-166721.3154979551
94721,ANL_025,6,7,12,ANL_034,0.5693300412393862,ANL_018,ANL_012,ANL_020,ANL_019,10.06492252074417,29286.91155086139,29468.594424198847,47.82786728665737,62.9074187158659,-29.738859943733758,-29286.91155086139
94721,ANL_025,9,10,15,ANL_034,0.5693300412393862,ANL_018,ANL_012,ANL_020,ANL_019,9.584303009176022,30201.33681978979,30461.28584110703,43.506390674308776,55.67348927550917,-25.867358830497228,-30201.33681978979
94721,ANL_025,12,13,18,ANL_034,0.5693300412393862,ANL_018,ANL_012,ANL_020,ANL_019,9.493594565258674,32605.31900735522,32818.984614324414,40.727106841474026,51.22586096910635,-27.43458395413466,-32605.31900735522
94721,ANL_025,18,19,24,ANL_034,0.5693300412393862,ANL_018,ANL_012,ANL_020,ANL_019,10.318658611146995,39227.29118015276,39444.62410638389,40.571885173289914,50.96398688566373,-46.0886107761884,-39227.29118015276
94721,ANL_026,6,7,12,ANL_033,0.5479145906748722,ANL_002,ANL_030,ANL_015,ANL_014,6.470261004280922,58651.621951605695,60165.90868850226,36.77091226754701,45.23129641860748,-6.940477799048752,-58651.621951605695
94721,ANL_026,9,10,15,ANL_033,0.5479145906748722,ANL_002,ANL_030,ANL_015,ANL_014,5.022212151864556,64143.06582709513,65091.64450708222,32.34850466813823,38.62444754423633,-6.116153719066839,-64143.06582709513
94721,ANL_026,12,13,18,ANL_033,0.5479145906748722,ANL_002,ANL_030,ANL_015,ANL_014,4.518375526450231,63144.29798214198,63776.49048211614,26.31387894306132,30.33219647317189,-5.616514921583927,-63144.29798214198
