drug_id,month,rx,rx_pct_of_peak
ANL_020,23,610845,0.9232244579025245
ANL_020,24,584703,0.8837137247730271
ANL_020,25,584683,0.88368349699158
ANL_020,26,595636,0.9002377415010814
ANL_020,27,626725,0.9472253163715175
ANL_020,28,572101,0.8646671996832128
ANL_020,29,659590,0.9968971182344557
ANL_020,30,600855,0.9081256810697007
ANL_020,31,610470,0.9226576870003914
ANL_020,32,567191,0.8572462793379512
ANL_020,33,649817,0.982126312830333
ANL_020,34,591620,0.8941680029865048
ANL_020,35,622403,0.9406930928008004
ANL_020,36,661643,1.0
ANL_021,1,32498,0.05122102681625178
ANL_021,2,40316,0.06354320010843764
ANL_021,3,51541,0.08123524349610539
ANL_021,4,61294,0.09660722560389366
ANL_021,5,72062,0.1135789782273597
ANL_021,6,83837,0.13213789233780848
ANL_021,7,105498,0.1662784136580999
ANL_021,8,124977,0.19697982240183082
ANL_021,9,148371,0.23385177456317596
ANL_021,10,163578,0.2578199619837785
ANL_021,11,203320,0.3204584642833501
ANL_021,12,210712,0.33210920679752737
ANL_021,13,248659,0.391918558283659
ANL_021,14,302174,0.47626507961025494
ANL_021,15,291280,0.4590947347848427
ANL_021,16,349762,0.5512698868024449
ANL_021,17,379286,0.5978035072013315
ANL_021,18,396354,0.6247048699221077
ANL_021,19,475502,0.7494522953160611
ANL_021,20,501722,0.7907783868639139
ANL_021,21,528517,0.8330107523492196
ANL_021,22,561145,0.8844366758817651
ANL_021,23,562376,0.8863768901722078
ANL_021,24,531100,0.8370818924891168
ANL_021,25,634466,1.0
ANL_021,26,580958,0.9156645115735123
ANL_021,27,608285,0.9587353774670353
ANL_021,28,588709,0.9278810842503775
ANL_021,29,620225,0.9775543527943183
ANL_021,30,622267,0.9807728073687164
ANL_021,31,605178,0.9538383459476157
ANL_021,32,630888,0.9943606119161625
ANL_021,33,623554,0.982801284860024
ANL_021,34,610755,0.9626284150766156
ANL_021,35,606151,0.9553719190626448
ANL_021,36,625523,0.9859046820475802
ANL_022,1,68160,0.3087641732087284
ANL_022,2,68146,0.3087007533374707
ANL_022,3,71330,0.32312424405778456
ANL_022,4,76931,0.3484967225516532
ANL_022,5,82033,0.37160873563426666
ANL_022,6,82094,0.3718850650733179
ANL_022,7,85115,0.3855701672925604
ANL_022,8,90501,0.40996869776354355
ANL_022,9,95805,0.43399576898858894
ANL_022,10,96800,0.438503109838687
ANL_022,11,96348,0.4364555539952254
ANL_022,12,108080,0.4896014061091456
ANL_022,13,109954,0.498090608876064
ANL_022,14,103564,0.4691439676377457
ANL_022,15,112066,0.5076579494543626
ANL_022,16,127190,0.5761695303758534
ANL_022,17,130601,0.5916213290087021
ANL_022,18,136548,0.6185611843207959
ANL_022,19,141627,0.6415690076149145
ANL_022,20,144766,0.6557886487490431
ANL_022,21,133451,0.6045318028004403
ANL_022,22,157995,0.7157158970967289
ANL_022,23,160257,0.7259627362956453
ANL_022,24,160176,0.7255958070405117
ANL_022,25,148375,0.6721373855611074
ANL_022,26,173583,0.7863293937513307
ANL_022,27,174205,0.7891470480314925
ANL_022,28,174095,0.7886487490430394
ANL_022,29,177405,0.8036430186046722
ANL_022,30,176708,0.8004856150142016
ANL_022,31,196544,0.8903425126046994
ANL_022,32,192609,0.8725169987904925
ANL_022,33,193586,0.8769427998061164
ANL_022,34,204830,0.9278780164076267
ANL_022,35,217113,0.9835198934546163
ANL_022,36,220751,1.0
ANL_023,1,47018,0.10647650147990968
ANL_023,2,55065,0.1246996587262586
ANL_023,3,54320,0.12301253903587338
ANL_023,4,62462,0.14145083235012376
ANL_023,5,71400,0.16169173945436963
ANL_023,6,76161,0.17247345334151606
ANL_023,7,87526,0.19821052083309743
ANL_023,8,88956,0.2014488848025617
ANL_023,9,102564,0.23226542808680628
ANL_023,10,113709,0.2575042857369316
ANL_023,11,141984,0.32153557331497506
ANL_023,12,137269,0.31085803057649675
ANL_023,13,141006,0.3193208041106841
ANL_023,14,161806,0.36642428003016436
ANL_023,15,189653,0.42948632300755696
ANL_023,16,202858,0.4593902364458616
ANL_023,17,213134,0.48266116522223557
ANL_023,18,229252,0.5191618298794559
ANL_023,19,241600,0.5471249895262704
ANL_023,20,241057,0.5458953170539493
ANL_023,21,278379,0.6304143520667782
ANL_023,22,286493,0.6487892368557524
ANL_023,23,309905,0.7018078223474289
ANL_023,24,325779,0.7377559269986707
ANL_023,25,334800,0.7581847950885569
ANL_023,26,348840,0.789979641334206
ANL_023,27,346491,0.7846601189815685
ANL_023,28,377166,0.8541264230118597
ANL_023,29,371187,0.8405864382751975
ANL_023,30,387475,0.877472083264452
ANL_023,31,412349,0.9338014996116227
ANL_023,32,441581,1.0
ANL_023,33,423197,0.9583677739757824
ANL_023,34,399659,0.905063850120363
ANL_023,35,437712,0.991238300560939
ANL_023,36,440633,0.9978531685013622
ANL_024,1,91670,0.33455105489235754
ANL_024,2,94486,0.3448280895882982
ANL_024,3,94355,0.3443500031020879
ANL_024,4,98340,0.3588933210223022
ANL_024,5,100522,0.36685656310559145
ANL_024,6,124433,0.4541201201420391
ANL_024,7,111459,0.4067713104314092
ANL_024,8,120500,0.4397665770102442
ANL_024,9,124846,0.4556273699039083
ANL_024,10,130457,0.47610479947738943
ANL_024,11,134111,0.48944012787901126
ANL_024,12,132130,0.4822104383432661
ANL_024,13,142456,0.5198953319051564
ANL_024,14,145480,0.5309314657547745
ANL_024,15,158987,0.5802254670467029
ANL_024,16,161086,0.5878857993715535
ANL_024,17,166787,0.6086916853096066
ANL_024,18,178969,0.6531500790120033
ANL_024,19,179140,0.65377414610469
ANL_024,20,196489,0.7170895846486794
ANL_024,21,192439,0.7023090482429409
ANL_024,22,203317,0.742008474174206
ANL_024,23,196543,0.7172866584674226
ANL_024,24,219189,0.7999335788240532
ANL_024,25,216029,0.7884011109124153
ANL_024,26,229255,0.8366695984438467
ANL_024,27,234558,0.8560229773474594
ANL_024,28,235739,0.8603330547536759
ANL_024,29,245321,0.8953027090351047
ANL_024,30,245118,0.8945618574572368
ANL_024,31,268333,0.9792853519409946
ANL_024,32,269926,0.9850990295939185
ANL_024,33,270812,0.9883325000273714
ANL_024,34,258267,0.9425493323212011
ANL_024,35,264181,0.9641325649887412
ANL_024,36,274009,1.0
ANL_025,1,151167,0.2948990062543162
ANL_025,2,160203,0.3125265798683589
ANL_025,3,167240,0.3262544722457404
ANL_025,4,173541,0.3385465640277328
ANL_025,5,197011,0.38433221616602226
ANL_025,6,203587,0.3971607823552592
ANL_025,7,193430,0.377346343975685
ANL_025,8,222046,0.43317089538553977
ANL_025,9,206112,0.40208659282177733
ANL_025,10,222093,0.4332625837387779
ANL_025,11,253509,0.4945494200223954
ANL_025,12,226213,0.44129994576731446
ANL_025,13,264115,0.5152397747977979
ANL_025,14,254602,0.49668166193918917
ANL_025,15,276443,0.5392894347705646
ANL_025,16,286094,0.5581167602408087
ANL_025,17,318666,0.6216587398508796
ANL_025,18,298726,0.5827594682855839
ANL_025,19,318257,0.620860856096105
ANL_025,20,337864,0.6591105059246283
ANL_025,21,336668,0.656777329957121
ANL_025,22,339079,0.661480747396636
ANL_025,23,360268,0.7028165881788352
ANL_025,24,373010,0.7276738859865082
ANL_025,25,395589,0.7717213610453253
ANL_025,26,377675,0.7367744427494021
ANL_025,27,395572,0.7716881971728774
ANL_025,28,418380,0.8161824091017272
ANL_025,29,420343,0.8200118609614402
ANL_025,30,429965,0.8387826127669205
ANL_025,31,442736,0.8636964842393573
ANL_025,32,440143,0.8586380182830478
ANL_025,33,447497,0.8729843193407802
ANL_025,34,479958,0.936309758371927
ANL_025,35,459749,0.8968857172955447
ANL_025,36,512606,1.0
ANL_026,1,6236,0.047871646259547845
ANL_026,2,7899,0.0606379303727018
ANL_026,3,9386,0.07205312248109623
ANL_026,4,12141,0.09320231835105362
ANL_026,5,14068,0.10799524047134687
ANL_026,6,16709,0.12826929720185776
ANL_026,7,19059,0.14630944612904465
ANL_026,8,24137,0.18529152113000422
ANL_026,9,25177,0.19327524661267417
ANL_026,10,31359,0.2407323532798526
ANL_026,11,37506,0.28792077687790274
ANL_026,12,41927,0.32185928683836795
ANL_026,13,46982,0.36066479867961465
ANL_026,14,53017,0.40699343645645414
ANL_026,15,58833,0.45164088588646223
ANL_026,16,67308,0.5167005719111043
ANL_026,17,73209,0.5620005373661383
ANL_026,18,79588,0.6109699458795532
ANL_026,19,83291,0.639396614593329
ANL_026,20,89220,0.6849115265036656
ANL_026,21,93698,0.7192876060338541
ANL_026,22,95746,0.7350094039074195
ANL_026,23,97501,0.748481940659425
ANL_026,24,110151,0.8455916785015162
ANL_026,25,100459,0.7711894983303267
ANL_026,26,111301,0.8544198364871608
ANL_026,27,114168,0.8764288181783287
ANL_026,28,113791,0.8735347176908609
ANL_026,29,117967,0.905592446167428
ANL_026,30,117366,0.9009787740375389
ANL_026,31,130265,1.0
ANL_026,32,121778,0.9348481940659426
ANL_026,33,125397,0.9626300234138103
ANL_026,34,117064,0.8986604229839174
ANL_026,35,115569,0.8871838176025794
ANL_026,36,119469,0.9171227881625916
ANL_027,1,189817,0.3132505664574666
ANL_027,2,208964,0.3448484138365797
ANL_027,3,199443,0.3291361296721395
ANL_027,4,215967,0.35640530134877113
ANL_027,5,224090,0.3698104987301121
ANL_027,6,245340,0.40487887794388727
ANL_027,7,244742,0.40389201249589496
ANL_027,8,263877,0.43547005655498144
ANL_027,9,264107,0.43584962018882467
ANL_027,10,280239,0.4624718834112539
ANL_027,11,266692,0.4401155853778886
ANL_027,12,302051,0.49846771811294166
ANL_027,13,303669,0.5011378657631952
ANL_027,14,344763,0.5689543351942953
ANL_027,15,350331,0.5781430756866389
ANL_027,16,328733,0.5425004001920922
ANL_027,17,365445,0.6030853572601447
ANL_027,18,385824,0.6367163454953223
ANL_027,19,396969,0.6551086789700293
ANL_027,20,423555,0.6989829344889671
ANL_027,21,417245,0.6885696887083119
ANL_027,22,403567,0.6659972044313229
ANL_027,23,454827,0.7505903864782931
ANL_027,24,482283,0.7959003826991595
ANL_027,25,435721,0.7190602004426042
ANL_027,26,480908,0.7936312522794446
ANL_027,27,493677,0.8147036350644186
ANL_027,28,482853,0.7968410404004231
ANL_027,29,540938,0.8926973607125235
ANL_027,30,516934,0.853084119552643
ANL_027,31,521507,0.8606308347594475
ANL_027,32,530101,0.8748133124518326
ANL_027,33,585924,0.9669367069389183
ANL_027,34,552078,0.911081442803886
ANL_027,35,592837,0.9783450695509102
ANL_027,36,605959,1.0
ANL_028,1,6637,0.08927778749276981
ANL_028,2,7831,0.10533891123337055
ANL_028,3,8020,0.10788124991592796
ANL_028,4,8822,0.11866937490752075
ANL_028,5,11324,0.15232509651470924
ANL_028,6,12474,0.1677943530487887
ANL_028,7,13008,0.17497746869156994
ANL_028,8,15619,0.21009940678764075
ANL_028,9,17830,0.23984073391533609
ANL_028,10,18254,0.24554418154181407
ANL_028,11,22304,0.3000228675966156
ANL_028,12,23169,0.3116584388157275
ANL_028,13,24317,0.3271007922949651
ANL_028,14,26947,0.36247830941203374
ANL_028,15,28617,0.3849423602050013
ANL_028,16,31363,0.4218802545028988
ANL_028,17,36430,0.4900391439447949
ANL_028,18,37241,0.5009483326831762
ANL_028,19,41590,0.5594490254368384
ANL_028,20,40166,0.5402940503894217
ANL_028,21,46771,0.6291413890047215
ANL_028,22,48668,0.654658936522242
ANL_028,23,51111,0.6875210180115953
ANL_028,24,53616,0.7212170942010465
ANL_028,25,54820,0.7374127332158567
ANL_028,26,52096,0.7007707725212198
ANL_028,27,58090,0.7813992278823261
ANL_028,28,63096,0.8487375741515449
ANL_028,29,61833,0.8317482950188994
ANL_028,30,72181,0.9709447007707726
ANL_028,31,65764,0.8846262493106092
ANL_028,32,74244,0.9986952018401689
ANL_028,33,72161,0.9706756702223538
ANL_028,34,73083,0.9830779785044592
ANL_028,35,73370,0.9869385668742686
ANL_028,36,74341,1.0
ANL_029,1,39295,0.2747998181754607
ANL_029,2,39679,0.27748522675618026
ANL_029,3,41289,0.28874436169096823
ANL_029,4,42893,0.2999615371166824
ANL_029,5,49670,0.3473548026154761
ANL_029,6,52497,0.3671247246407217
ANL_029,7,55241,0.3863142067904472
ANL_029,8,57144,0.3996223644183363
ANL_029,9,57280,0.40057344662400785
ANL_029,10,59820,0.41833630546522604
ANL_029,11,67389,0.4712682261617539
ANL_029,12,70759,0.4948354837581734
ANL_029,13,80112,0.5602433651526277
ANL_029,14,70884,0.4957096401972097
ANL_029,15,78708,0.5504248400293716
ANL_029,16,80180,0.5607189062554635
ANL_029,17,82444,0.5765516276792895
ANL_029,18,84180,0.588691912304626
ANL_029,19,94495,0.660827301653904
ANL_029,20,95291,0.6663939298576873
ANL_029,21,101914,0.7127102346235883
ANL_029,22,100923,0.7057799223749082
ANL_029,23,105900,0.7405853351515788
ANL_029,24,106345,0.743697332074548
ANL_029,25,115343,0.8066226091821392
ANL_029,26,116244,0.8129235287947131
ANL_029,27,117335,0.8205531661946222
ANL_029,28,131494,0.9195706143571454
ANL_029,29,120264,0.8410363998741215
ANL_029,30,129587,0.9062344837232071
ANL_029,31,132709,0.9280674149445785
ANL_029,32,129724,0.9071925591803909
ANL_029,33,133510,0.9336690094059232
ANL_029,34,132637,0.9275639008356935
ANL_029,35,139735,0.9772020000699325
ANL_029,36,142995,1.0
ANL_030,1,54791,0.10246881948873125
ANL_030,2,57361,0.10727517210295694
ANL_030,3,64618,0.12084704016577241
ANL_030,4,66757,0.12484734687465518
ANL_030,5,79937,0.14949626806356356
ANL_030,6,90945,0.17008316673181115
ANL_030,7,104438,0.1953174530445532
ANL_030,8,106315,0.198827773611441
ANL_030,9,121505,0.2272357487904636
ANL_030,10,128796,0.24087120284117156
ANL_030,11,140130,0.26206777892274113
ANL_030,12,149470,0.2795352238320283
ANL_030,13,160113,0.2994395082184889
ANL_030,14,190623,0.35649858147141716
ANL_030,15,203284,0.38017688125690796
ANL_030,16,207706,0.3884468000351593
ANL_030,17,229743,0.42965987107005865
ANL_030,18,254722,0.476375000233772
ANL_030,19,273846,0.5121402482471774
ANL_030,20,301830,0.5644752566349173
ANL_030,21,307497,0.5750735446757022
ANL_030,22,319370,0.597278145682979
ANL_030,23,326886,0.611334389359446
ANL_030,24,358741,0.6709088494863561
ANL_030,25,395422,0.7395087795417694
ANL_030,26,380200,0.7110409587270833
ANL_030,27,397368,0.7431481422605567
ANL_030,28,419786,0.7850737503950747
ANL_030,29,443754,0.8298981315070441
ANL_030,30,453633,0.8483736013420384
ANL_030,31,439916,0.8227203955796517
ANL_030,32,479850,0.8974040085354837
ANL_030,33,487878,0.912417782382567
ANL_030,34,486363,0.9095844655691226
ANL_030,35,534709,1.0
ANL_030,36,491864,0.919872304374903
ANL_031,1,77565,0.30143166927040826
ANL_031,2,83236,0.3234702046463186
ANL_031,3,85032,0.3304497866486348
ANL_031,4,86508,0.33618579056590575
ANL_031,5,94382,0.3667855838210491
ANL_031,6,98807,0.38398193702831473
ANL_031,7,106259,0.41294176168380475
ANL_031,8,104265,0.40519271574136684
ANL_031,9,114840,0.4462890852705948
ANL_031,10,108985,0.4235354924957835
ANL_031,11,113987,0.4429741724376462
ANL_031,12,126675,0.49228204350968824
ANL_031,13,131082,0.50940844544967
ANL_031,14,134619,0.5231538694709352
ANL_031,15,140939,0.5477145366505779
ANL_031,16,148597,0.5774749146983157
ANL_031,17,158203,0.6148055743387663
ANL_031,18,152607,0.5930585025765384
ANL_031,19,151114,0.5872564335734993
ANL_031,20,171597,0.6668570895609393
ANL_031,21,171827,0.6677509113095654
ANL_031,22,180455,0.7012808854275966
ANL_031,23,182919,0.7108564366824446
ANL_031,24,198133,0.7699808022633121
ANL_031,25,190744,0.7412658070433154
ANL_031,26,195992,0.7616604876380566
ANL_031,27,208148,0.808900910143711
ANL_031,28,199964,0.7770964006186801
ANL_031,29,201699,0.7838389255485345
ANL_031,30,215734,0.8383814831223136
ANL_031,31,210803,0.8192187220680703
ANL_031,32,221773,0.861850133296026
ANL_031,33,233059,0.9057095778829638
ANL_031,34,238429,0.9265783726226284
ANL_031,35,234943,0.9130311438586673
ANL_031,36,257322,1.0
ANL_032,1,3830,0.06257965425966472
ANL_032,2,4352,0.07110878729453286
ANL_032,3,5456,0.0891474134832195
ANL_032,4,6297,0.1028887944838404
ANL_032,5,7210,0.11780660762720173
ANL_032,6,7861,0.12844351491781314
ANL_032,7,9220,0.15064867161203882
ANL_032,8,9934,0.1623149570275481
ANL_032,9,12006,0.19617005980196725
ANL_032,10,12546,0.20499330087252052
ANL_032,11,14969,0.24458351034279927
ANL_032,12,17013,0.27798111172837486
ANL_032,13,17426,0.28472925721381653
ANL_032,14,20331,0.33219502630632985
ANL_032,15,23613,0.38582072481291463
ANL_032,16,26659,0.4355903401849613
ANL_032,17,25734,0.4204764550178099
ANL_032,18,30104,0.4918793503480278
ANL_032,19,30452,0.4975654390379399
ANL_032,20,32513,0.5312408091238848
ANL_032,21,38993,0.6371197019705238
ANL_032,22,39923,0.6523152838142544
ANL_032,23,39713,0.6488840233979282
ANL_032,24,43460,0.7101075128263782
ANL_032,25,46174,0.7544524688735662
ANL_032,26,47169,0.7707101075128264
ANL_032,27,52869,0.8638443188131106
ANL_032,28,51267,0.8376687036371361
ANL_032,29,45304,0.740237247148786
ANL_032,30,52132,0.8518022286853371
ANL_032,31,52310,0.8547106303715565
ANL_032,32,54484,0.8902323453481913
ANL_032,33,55885,0.9131237541256821
ANL_032,34,55198,0.9018986307637006
ANL_032,35,54907,0.8971438841867913
ANL_032,36,61202,1.0
ANL_033,1,102530,0.33386627764987836
ANL_033,2,100688,0.3278682118795568
ANL_033,3,109990,0.35815811839178896
ANL_033,4,105874,0.3447552743577804
ANL_033,5,123530,0.40224813496624867
ANL_033,6,126352,0.4114373540780009
ANL_033,7,131419,0.42793691936476513
ANL_033,8,128083,0.41707397288822173
ANL_033,9,138835,0.4520854838342033
ANL_033,10,147785,0.48122918016665633
ANL_033,11,148822,0.48460594140651714
ANL_033,12,153057,0.4983962826319851
ANL_033,13,158269,0.5153680083621243
ANL_033,14,165735,0.5396793867775538
ANL_033,15,173962,0.5664687934509718
ANL_033,16,176489,0.5746974102813751
ANL_033,17,204066,0.6644958140534486
ANL_033,18,200022,0.6513274221016675
ANL_033,19,185200,0.6030628559519894
ANL_033,20,232815,0.7581105767195595
ANL_033,21,212042,0.69046789471799
ANL_033,22,247018,0.8043595062178646
ANL_033,23,232521,0.7571532307171303
ANL_033,24,234555,0.7637765020400588
ANL_033,25,236404,0.7697973617628192
ANL_033,26,241789,0.7873324237460884
ANL_033,27,260404,0.8479480558386709
ANL_033,28,247030,0.8043985815649025
ANL_033,29,274157,0.8927316598230538
ANL_033,30,273019,0.8890260144122905
ANL_033,31,265766,0.8654082234067841
ANL_033,32,274686,0.8944542313716424
ANL_033,33,297542,0.9688797423632118
ANL_033,34,300175,0.9774535247591167
ANL_033,35,307099,1.0
ANL_033,36,299028,0.9737185728380751
ANL_034,1,47010,0.06672893375652243
ANL_034,2,58632,0.08322592733487393
ANL_034,3,65041,0.09232326271980378
ANL_034,4,75969,0.1078351492990694
ANL_034,5,84822,0.12040165111882037
ANL_034,6,92613,0.1314606837267137
ANL_034,7,106241,0.15080511914968517
ANL_034,8,129618,0.18398789482350403
ANL_034,9,141513,0.20087240167383022
ANL_034,10,164804,0.23393310356966437
ANL_034,11,156767,0.2225248831782334
ANL_034,12,209579,0.2974895385611192
ANL_034,13,218963,0.310809774986799
ANL_034,14,268991,0.3818226466730637
ANL_034,15,267247,0.3793471040125367
ANL_034,16,299526,0.4251659351703071
ANL_034,17,334954,0.4754546538498663
ANL_034,18,341576,0.4848543347546885
ANL_034,19,395143,0.5608906843512772
ANL_034,20,398965,0.566315870158923
ANL_034,21,459356,0.6520386320923446
ANL_034,22,478121,0.6786748465561
ANL_034,23,498731,0.7079299693963877
ANL_034,24,498592,0.7077326641040637
ANL_034,25,532017,0.755178199326607
ANL_034,26,564815,0.8017337315398897
ANL_034,27,531114,0.7538964246577676
ANL_034,28,583386,0.8280945702719122
ANL_034,29,636384,0.9033232456862533
ANL_034,30,596732,0.8470387172600966
ANL_034,31,675231,0.9584651067719718
ANL_034,32,638238,0.9059549292255981
ANL_034,33,674292,0.9571322314518831
ANL_034,34,644438,0.9147555969407744
ANL_034,35,697334,0.9898394871765754
ANL_034,36,704492,1.0
ANL_035,1,19798,0.04918452270045339
ANL_035,2,29100,0.07229364635736911
ANL_035,3,30265,0.07518787652940812
ANL_035,4,34944,0.08681199925470467
ANL_035,5,44336,0.11014471150860194
ANL_035,6,48531,0.1205664244456866
ANL_035,7,68182,0.1693857524377368
ANL_035,8,76999,0.19128998198869634
ANL_035,9,83902,0.20843922737718154
ANL_035,10,97162,0.24138128066579714
ANL_035,11,114607,0.28472020371405504
ANL_035,12,129203,0.3209813055089746
ANL_035,13,159695,0.39673312216632506
ANL_035,14,163129,0.4052642693000435
ANL_035,15,188237,0.46764051922240857
ANL_035,16,207330,0.5150735979131731
ANL_035,17,241012,0.5987503881746475
ANL_035,18,248474,0.6172883671821626
ANL_035,19,272217,0.6762735233836408
ANL_035,20,284305,0.7063039562760077
ANL_035,21,307149,0.7630557108254146
ANL_035,22,321659,0.7991031612943296
ANL_035,23,335251,0.8328700080740327
ANL_035,24,350910,0.8717719396310788
ANL_035,25,347119,0.8623538910626669
ANL_035,26,346048,0.8596931867585864
ANL_035,27,395053,0.9814371778150426
ANL_035,28,360767,0.8962598596360475
ANL_035,29,383926,0.9537941742748898
ANL_035,30,372227,0.924730140985032
ANL_035,31,372532,0.925487857897025
ANL_035,32,373711,0.9284168685174834
ANL_035,33,400366,0.9946363579901869
ANL_035,34,402525,1.0
ANL_035,35,376547,0.9354623936401466
ANL_035,36,392312,0.9746276628780821
